QUANTITYORDERED,PRICEEACH,QTR_ID,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,Cluster GMM
21.0,94.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
29.0,86.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,84.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
26.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
41.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
47.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
31.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
43.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
23.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
28.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
49.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
24.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
22.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
32.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
40.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
43.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
24.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
32.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
20.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
24.0,69.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
44.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
28.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
24.0,61.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
41.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
23.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
41.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
34.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
21.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
20.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
47.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
39.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
29.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
26.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
50.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
40.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
36.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
40.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
29.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
20.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
42.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
21.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
37.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
33.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
20.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
30.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,93.49,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27.0,56.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
39.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
55.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
60.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
35.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
28.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
38.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
21.0,95.8,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
41.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
22.0,97.81,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
29.0,88.74,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
50.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
29.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
49.0,80.67,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
35.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
48.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
23.0,80.67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
48.0,95.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
42.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
47.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
36.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
22.0,100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
40.0,91.76,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
23.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
32.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
21.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
41.0,93.04,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
25.0,84.71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
26.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
24.0,89.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
48.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
26.0,68.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,73.17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,78.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,86.04,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
21.0,81.21,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32.0,70.76,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
30.0,82.82,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
36.0,94.88,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33.0,86.04,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
35.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
37.0,95.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
41.0,73.17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
20.0,76.39,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
45.0,86.84,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,69.96,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
43.0,70.76,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
49.0,78.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27.0,80.41,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,73.98,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
38.0,59.1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
25.0,66.74,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,60.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
22.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
40.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
39.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
38.0,82.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
42.0,94.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
29.0,95.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,86.31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,79.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,87.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
36.0,84.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,89.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
26.0,96.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
33.0,91.27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
26.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
25.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
45.0,73.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
36.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
21.0,89.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
37.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
22.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
27.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
49.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
41.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
49.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
30.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
40.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
49.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
37.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
55.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
24.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43.0,96.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
50.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
34.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
39.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
35.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
45.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
46.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
37.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
31.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
33.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
39.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
32.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
26.0,67.91,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
44.0,84.88,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
46.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
32.0,70.83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
65.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
43.0,67.77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
35.0,49.74,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
45.0,50.36,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
47.0,67.14,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,64.66,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,68.39,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
21.0,50.36,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
43.0,72.74,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
46.0,54.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,58.44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,52.22,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,52.84,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
48.0,54.71,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
33.0,50.36,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
38.0,57.2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
39.0,55.95,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
42.0,67.14,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
44.0,59.06,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
29.0,69.63,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
26.0,55.95,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
31.0,53.47,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
32.0,89.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
28.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
36.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
36.0,52.22,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8
41.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
27.0,99.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
34.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
29.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
34.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
48.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
46.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
22.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
20.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
45.0,85.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
34.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
50.0,85.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
22.0,84.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,86.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,86.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
45.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
20.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
50.0,60.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,57.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
45.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
58.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
51.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
38.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
24.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
35.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
39.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
40.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
50.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
42.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
25.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
44.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
23.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
29.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
49.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
36.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
34.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25.0,100.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
38.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
37.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
49.0,100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
22.0,86.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,89.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,85.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
39.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
21.0,75.46,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
24.0,97.55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,85.59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,94.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
42.0,90.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
35.0,80.99,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,89.27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,81.91,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
21.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
43.0,62.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
6.0,90.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
66.0,92.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
41.0,82.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,97.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,92.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
24.0,70.22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,83.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,73.73,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
35.0,74.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,77.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
45.0,87.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,89.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23.0,89.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
42.0,75.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,89.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,71.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
34.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
49.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
39.0,90.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
50.0,86.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
30.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
41.0,86.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28.0,58.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
